id,gender,seniorCitizen,partner,dependents,tenure,phoneService,multipleLines,internetService,onlineSecurity,onlineBackup,deviceProtection,techSupport,streamingTV,streamingMovies,contract,paperlessBilling,paymentMethod,monthlyCharges,totalCharges,churn,date
5055,Female,False,False,False,68,True,No,DSL,Yes,No,Yes,No,No,No,One year,True,Credit card (automatic),54.45,3674.95,False,2024-05-20
5056,Female,True,True,False,53,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),25.1,1275.6,False,2024-11-05
5057,Female,False,True,True,72,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),84.7,5893.9,False,2024-10-12
5058,Male,False,False,False,9,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,75.85,724.65,False,2024-06-11
5059,Female,False,False,False,30,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,48.8,1536.75,False,2025-02-27
5060,Female,False,False,False,36,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,99.15,3615.6,True,2024-11-12
5061,Female,False,False,False,18,False,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,True,Electronic check,35.2,607.3,False,2024-09-09
5062,Female,True,True,True,55,True,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,False,Electronic check,76.25,4154.55,False,2024-08-06
5063,Female,False,True,False,39,False,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,False,Electronic check,55.9,2184.35,True,2024-10-15
5064,Male,False,False,False,21,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,82.35,1852.85,True,2024-09-25
5065,Male,False,False,False,2,False,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,True,Credit card (automatic),40.4,77.15,True,2025-02-27
5066,Male,True,False,False,33,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),24.9,847.8,False,2024-07-07
5067,Male,False,True,False,44,False,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,False,Bank transfer (automatic),54.3,2390.45,False,2024-08-02
5068,Female,False,True,True,30,True,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,False,Bank transfer (automatic),66.3,1923.5,False,2024-10-10
5069,Female,False,True,False,71,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),20.9,1493.2,False,2024-08-07
5070,Female,False,False,False,4,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,75.35,338.1,True,2024-06-18
5071,Male,False,False,True,35,True,No,Fiber optic,No,No,Yes,No,Yes,No,One year,True,Electronic check,85.15,3030.6,True,2024-07-06
5072,Male,False,True,False,1,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,False,Credit card (automatic),75.35,75.35,False,2024-11-29
5073,Male,True,True,False,23,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,104.45,2184.85,False,2024-07-01
5074,Female,False,False,True,22,False,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,True,Credit card (automatic),49.45,1031.4,False,2025-04-02
5075,Female,False,False,True,49,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),19.45,921.3,False,2024-10-01
5076,Female,False,True,True,42,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,92.15,3875.4,False,2024-10-26
5077,Female,False,True,True,33,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,True,Electronic check,93.8,3124.5,True,2024-12-05
5078,Female,False,True,True,7,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.85,144.15,False,2024-06-04
5079,Female,False,True,True,67,True,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,True,Bank transfer (automatic),100.25,6689.0,False,2024-06-23
5080,Male,False,False,False,15,True,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,False,Electronic check,95.7,1451.1,False,2024-10-05
5081,Male,False,True,False,67,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,True,Electronic check,93.15,6368.2,False,2024-05-21
5082,Male,False,True,True,53,True,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,True,Mailed check,69.7,3729.6,False,2025-01-12
5083,Male,False,True,True,21,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.8,350.1,False,2024-09-04
5084,Female,False,True,True,40,True,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,True,Mailed check,71.35,2847.2,False,2024-11-29
5085,Female,False,True,True,22,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),20.75,452.35,False,2025-04-08
5086,Male,False,False,False,39,False,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,True,Electronic check,40.6,1494.5,False,2025-01-27
5087,Male,False,False,False,45,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Electronic check,20.4,930.45,True,2025-03-08
5088,Female,False,True,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.35,41.85,False,2024-11-10
5089,Female,False,True,True,57,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.75,1272.05,False,2024-05-25
5090,Male,False,True,True,8,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,54.4,475.1,False,2025-03-02
5091,Male,True,True,False,7,True,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,True,Credit card (automatic),94.7,673.1,True,2024-12-05
5092,Male,False,False,False,6,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),30.5,208.7,True,2024-11-10
5093,Female,False,True,True,7,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.45,150.75,False,2024-06-07
5094,Male,False,False,False,49,True,Yes,DSL,No,No,No,Yes,Yes,No,Two year,True,Bank transfer (automatic),66.15,3199.0,False,2025-02-02
5095,Female,False,False,False,65,True,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,True,Electronic check,89.85,5844.65,False,2024-06-22
5096,Female,False,False,False,55,True,No,DSL,No,No,No,No,No,No,One year,False,Bank transfer (automatic),45.05,2462.6,False,2024-06-10
5097,Male,False,True,True,71,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),86.85,6263.8,False,2024-12-25
5098,Male,False,False,False,35,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,True,Mailed check,96.75,3403.4,False,2024-08-10
5099,Male,True,False,False,3,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,77.0,237.75,True,2025-01-09
5100,Female,False,False,True,11,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),20.1,221.35,True,2024-11-17
5101,Female,False,False,False,1,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,False,Electronic check,75.3,75.3,True,2024-10-01
5102,Male,False,False,False,17,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,True,Bank transfer (automatic),106.65,1672.1,False,2024-08-23
5103,Female,False,True,False,72,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),110.15,7881.2,False,2025-03-10
5104,Female,False,True,True,28,True,No,Fiber optic,Yes,No,No,No,No,Yes,One year,True,Bank transfer (automatic),82.85,2320.8,False,2025-04-16
5105,Female,False,True,False,18,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.1,370.5,False,2024-09-10
5106,Female,True,True,False,40,True,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,True,Credit card (automatic),99.2,4062.2,True,2024-05-04
5107,Female,False,False,False,52,True,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,True,Electronic check,59.45,3043.7,False,2024-12-02
5108,Female,False,True,False,47,True,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,True,Bank transfer (automatic),58.6,2723.4,False,2025-05-01
5109,Female,False,False,False,23,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,False,Credit card (automatic),49.7,1081.25,False,2024-06-09
5110,Male,False,True,True,66,True,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Mailed check,65.85,4097.05,False,2024-12-07
5111,Female,False,False,False,8,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,73.5,632.2,False,2025-04-19
5112,Male,True,False,False,47,True,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,False,Mailed check,85.5,4042.3,True,2024-12-28
5113,Female,False,False,False,7,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.05,164.85,True,2024-07-24
5114,Female,False,True,True,71,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),113.65,8166.8,False,2024-05-09
5115,Female,True,False,False,50,True,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,True,Electronic check,83.4,4113.7,False,2024-08-05
5116,Male,False,True,False,46,True,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Mailed check,65.65,3047.15,False,2024-07-25
5117,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,70.4,70.4,True,2025-03-24
5118,Female,False,False,False,66,False,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),61.35,4193.4,False,2025-04-30
5119,Female,False,True,False,42,True,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,True,Credit card (automatic),85.9,3729.75,False,2024-12-14
5120,Female,False,False,False,5,True,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,True,Mailed check,75.65,399.45,False,2024-10-01
5121,Male,False,True,True,7,True,No,DSL,Yes,No,No,No,No,No,One year,True,Electronic check,49.75,331.3,True,2025-04-05
5122,Male,False,False,False,29,True,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,False,Credit card (automatic),70.9,1964.6,False,2025-04-25
5123,Female,False,True,True,27,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,False,Mailed check,49.85,1336.15,False,2025-04-19
5124,Female,True,False,False,15,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),75.3,1147.45,True,2025-04-01
5125,Female,False,True,True,25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.1,486.05,False,2024-09-07
5126,Female,False,True,False,11,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,94.0,1078.9,True,2024-10-31
5127,Male,False,True,False,57,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,True,Electronic check,103.05,5925.75,False,2024-12-06
5128,Male,False,False,False,67,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,True,Bank transfer (automatic),118.35,7804.15,True,2024-11-01
5129,Female,True,True,False,47,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,False,Electronic check,99.7,4747.2,False,2024-10-16
5130,Female,False,False,False,13,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Mailed check,81.9,1028.9,False,2024-11-15
5131,Male,False,False,False,8,False,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,30.45,226.45,True,2024-11-08
5132,Female,False,True,False,44,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,96.1,4364.1,True,2024-10-04
5133,Male,False,True,True,71,True,Yes,DSL,Yes,No,No,No,Yes,No,One year,True,Electronic check,66.2,4692.55,False,2024-08-19
5134,Male,True,True,False,24,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,104.25,2433.9,True,2025-01-23
5135,Male,True,False,False,15,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,80.2,1217.25,True,2025-04-20
5136,Female,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,19.75,19.75,False,2025-02-04
5137,Male,True,False,False,2,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,72.6,154.3,False,2025-03-22
5138,Male,True,False,False,55,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,116.5,6382.55,False,2025-04-18
5139,Male,True,False,False,71,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,True,Electronic check,106.8,7623.2,False,2024-10-22
5140,Male,False,True,True,50,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,24.95,1261.45,False,2024-08-14
5141,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,89.25,89.25,False,2024-11-23
5142,Male,False,False,False,5,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.25,86.05,False,2024-08-04
5143,Female,False,False,False,66,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,True,Bank transfer (automatic),104.55,6779.05,False,2024-06-14
5144,Female,False,True,True,49,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,True,Mailed check,87.2,4345.0,False,2025-03-25
5145,Female,True,True,False,3,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,30.75,82.85,False,2025-04-05
5146,Male,False,True,True,66,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Credit card (automatic),25.7,1714.55,False,2024-08-06
5147,Male,False,False,True,11,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,86.2,893.2,False,2025-02-06
5148,Male,False,False,False,28,False,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,True,Credit card (automatic),30.1,810.85,False,2024-07-29
5149,Male,False,True,False,65,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,True,Electronic check,99.35,6347.55,False,2024-07-14
5150,Female,False,False,False,62,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),19.2,1123.65,False,2025-01-09
5151,Female,False,True,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),20.1,43.15,False,2024-08-15
5152,Female,False,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),20.35,35.1,False,2024-06-17
5153,Female,False,True,True,55,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),25.65,1388.0,False,2024-10-27
5154,Male,True,True,False,41,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,94.55,3851.45,False,2024-07-09
5155,Female,False,True,True,17,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,104.2,1743.5,True,2024-12-22
5156,Female,False,False,False,30,True,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,True,Bank transfer (automatic),94.4,2638.1,False,2025-02-11
5157,Male,False,False,False,17,True,No,DSL,Yes,Yes,No,No,No,No,One year,False,Mailed check,56.1,946.95,False,2024-08-23
5158,Female,False,True,True,16,True,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,False,Bank transfer (automatic),68.25,1114.85,False,2024-05-29
5159,Male,False,False,False,72,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.75,1777.6,False,2024-05-31
5160,Male,False,False,False,9,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,76.25,684.85,False,2025-03-15
